Company,Address,Phone,Website,YELP Profile,Rating - stars,Number of reviews,Prices,Venue type
The Golden Lion,88 Royal College Street Camden Town London NW1 0TH,020 7097 4760,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.goldenlioncamden.com&cachebuster=1639565633&website_link_type=website&src_bizid=tnl2kcmsL2btk6m6kEikeA&s=e84bdfe03cbf3eb660e4ecdd9b7eacbc1a91a99e699b8281092a426d0ec1a1d4,https://www.yelp.co.uk/biz/the-golden-lion-london-4?osq=snooker,4 star rating,5 reviews,££,Pubs
Bob Bob Ricard,1 Upper James Street Soho W1F 9DF,020 3145 1000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bobbobricard.com&cachebuster=1639565635&website_link_type=website&src_bizid=a8FtrgeFoHZ3N8KPVK2lGQ&s=8613beef261586ae465eb3c1fcdab3d2918016808dd7539cadf9551b8496f9d7,https://www.yelp.co.uk/biz/bob-bob-ricard-soho?osq=snooker,4 star rating,157 reviews,££££,"British, Russian, Bars"
100 Wardour St,100 Wardour Street Soho W1F 0TN,020 7314 4000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.100wardourst.com&cachebuster=1639565638&website_link_type=website&src_bizid=GT6FIs31nbN02R0f3K52MQ&s=34c78781e5b38ffbee44914dbdfdccf42ee947190c4d8b68da4c48b650e0d8f1,https://www.yelp.co.uk/biz/100-wardour-st-soho-2?osq=snooker,3.5 star rating,14 reviews,£££,"Clubs, Lounges, British"
The Famous Royal Oak,73 St James Lane London N10 3QY,020 3489 2845,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.thefamousroyaloak.com%2Flocation&cachebuster=1639565640&website_link_type=website&src_bizid=Ifs6ygXM7YuBqIQ8Jug7kA&s=d035abf31f84d212ef18c83903eaf532c9f5d64c8302ed91e435e922efc903c8,https://www.yelp.co.uk/biz/the-famous-royal-oak-london?osq=snooker,4 star rating,5 reviews,££,Pubs
The Running Horse,50 Davies Street Mayfair London W1K 5JE,020 7493 1275,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.therunninghorsemayfair.co.uk&cachebuster=1639565643&website_link_type=website&src_bizid=rUdls6ffDxyT4QJgjr-odQ&s=3b0363f36a02775b1b0bfbb1e1d7f44e97c46683af2d7efd71e21e7c39ed772c,https://www.yelp.co.uk/biz/the-running-horse-london?osq=snooker,4 star rating,16 reviews,££,Pubs
Hootananny,95 Effra Road Brixton London SW2 1DF,020 7737 7273,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.hootanannybrixton.co.uk%2F&cachebuster=1639565646&website_link_type=website&src_bizid=qrUbUrPBg7RL-bNzpzzxNQ&s=eedb05ebb097dc6e8df0497dc4ef01b4c20186c66158298f8619dd8d403194bc,https://www.yelp.co.uk/biz/hootananny-london?osq=snooker,4 star rating,36 reviews,££,"Pubs, Music Venues"
Polo Bar,Rydges Kensington London 61 Gloucester Road London SW7 4PE,020 7584 8100,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.rydges.co.uk%2Feating-and-drinking%2Fpolo-bar-kensington%2F&cachebuster=1639565649&website_link_type=website&src_bizid=N7qt_KXAUUSS2hntCHrtVA&s=591b561d4ad5775f1345a7e92ab60872d6103baa67aa7edaa13c9d695c5879c6,https://www.yelp.co.uk/biz/polo-bar-london-4?osq=snooker,4.5 star rating,6 reviews,££,Bars
The Greyhound,1 Kensington Square London W8 5EP,020 7937 7140,,https://www.yelp.co.uk/biz/the-greyhound-london-5?osq=snooker,4 star rating,23 reviews,££,Pubs
The Bat and Ball,Unit 1110/11 Westfield Centre Stratford City Olympic Park London E20 1EJ,020 3058 3020,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thebatandball.com&cachebuster=1639565654&website_link_type=website&src_bizid=pp4lRuh-63Qf99rh7lq6cA&s=646763c40bdca2bd02e0b7099f92ab302290994bbe2daa3e281d595ab7ec3bee,https://www.yelp.co.uk/biz/the-bat-and-ball-london-2?osq=snooker,3.5 star rating,3 reviews,££,"Delis, Pizza, Bars"
Stags Head,55 Orsman Road London N1 5RA,020 7739 5186,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.stagsheadhoxton.com&cachebuster=1639565657&website_link_type=website&src_bizid=1LuM8aJI8qDOlJC1JFTyYw&s=06d8af28a7e1063dbca009c7401fe839555d64b95c473f90970528252b367863,https://www.yelp.co.uk/biz/stags-head-london?osq=snooker,4 star rating,7 reviews,££,Pubs
All Star Lanes,95 Brick Lane London E1 6QL,020 7426 9200,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.allstarlanes.co.uk%2Fvenues%2Fbrick-lane%2F&cachebuster=1639565659&website_link_type=website&src_bizid=Hg7lZOV2fSP5sg297tJAHQ&s=aabc72c4696a5547ec61b528996d0504240e689b2a049cd2d589a6cbdb943125,https://www.yelp.co.uk/biz/all-star-lanes-london-5?osq=Billiards,4 star rating,56 reviews,££,"Bowling, American (Traditional), Karaoke"
Shacklewell Arms,71 Shacklewell Lane Dalston E8 2EB,020 7249 0810,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.shacklewellarms.com&cachebuster=1639565663&website_link_type=website&src_bizid=oo_5sQOH7QPXr3XLH70zKA&s=0462e9d99e38f81de3c73218c55af69b8b3d73c67135efa5619174914332ef89,https://www.yelp.co.uk/biz/shacklewell-arms-dalston?osq=Billiards,3.5 star rating,19 reviews,££,"Pubs, Music Venues"
Stage Door,28-30 Webber Street London SE1 8QA,020 7928 8964,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thestagedoor.co.uk%2F&cachebuster=1639565665&website_link_type=website&src_bizid=_tne9luXnYWB3mC8YVTjaQ&s=5c2579ed123cad97975d2406088c9d368fcf44eafe36aed5070deed512d8aeec,https://www.yelp.co.uk/biz/stage-door-london-2?osq=Billiards,4 star rating,18 reviews,££,Pubs
Mcglynns Public House,1-5 Whidborne Street London WC1H 8ET,020 7916 9816,,https://www.yelp.co.uk/biz/mcglynns-public-house-london?osq=pubs,4.5 star rating,12 reviews,££,Pubs
The Landor,70 Landor Road London SW9 9PH,020 7737 3419,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thelandorpub.com&cachebuster=1639565681&website_link_type=website&src_bizid=-c4g-5FSBf5w8c_3SDkaqg&s=0c4e9617bcb7cc3d6f66461c9948e0ea5437cc0c988d82e6a4f5059ccbf5bc9c,https://www.yelp.co.uk/biz/the-landor-london-2?osq=snooker,4 star rating,11 reviews,££,Pubs
Joiners Arms,234 Cambridge Heath Road London E2 9NN,07773 403164,,https://www.yelp.co.uk/biz/joiners-arms-london-3?osq=snooker,3.5 star rating,16 reviews,££,Gay Bars
The Clerk and Well,156 Clerkenwell Road London EC1R 5DU,020 7837 8548,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theclerkandwell.co&cachebuster=1639565687&website_link_type=website&src_bizid=3ZoDXlsk7Zr2KKqsfeiKAg&s=83ff7c6583720356a2d86b4a965cdd0f9b090a045b448eac789917595e77dc73,https://www.yelp.co.uk/biz/the-clerk-and-well-london?osq=snooker,4 star rating,15 reviews,££,Pubs
Sir Colin Campbell,264 Kilburn High Road London NW6 2BY,020 7693 5443,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fthesircolincampbell.co.uk%2Fcontact%2F&cachebuster=1639565689&website_link_type=website&src_bizid=XmjUeGy4WN5wCcqy3u0hSw&s=8ee6dda3ce8f36660504fd022b604bd7ab510bda78f3fde9656b1777065da59d,https://www.yelp.co.uk/biz/sir-colin-campbell-london?osq=snooker,4.5 star rating,4 reviews,££,Irish Pubs
Drayton Court,2 The Avenue London W13 8PH,020 8997 1019,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.fullers.co.uk&cachebuster=1639565692&website_link_type=website&src_bizid=X1eOkaz-O64gPNx1LTCWrA&s=2f0de0fdd4d4a1c635eb79680d759c1ebdb8c9fc1eb996a82e62e555a061ff13,https://www.yelp.co.uk/biz/drayton-court-london?osq=snooker,4 star rating,18 reviews,££,"Venues & Event Spaces, Pubs"
Electrowerkz,7 Torrens St London EC1V 1NQ,020 7837 6419,,https://www.yelp.co.uk/biz/electrowerkz-london?osq=snooker,4 star rating,16 reviews,£££,Clubs
Central Station,37 Wharfdale Road King's Cross London N1 9SD,020 7278 3294,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fcentralstation.co.uk&cachebuster=1639565699&website_link_type=website&src_bizid=vKn1jzSJrjtc-kid6v7Nrw&s=ea88442b27e2f63c299fca4b698089fbfe0c6777110af7866982ae3b1b7d49ef,https://www.yelp.co.uk/biz/central-station-london?osq=snooker,3 star rating,6 reviews,££,"Gay Bars, Pubs"
The Boot pub,116 Cromer Street London WC1H 9,020 7837 3842,,https://www.yelp.co.uk/biz/the-boot-pub-london?osq=snooker,3.5 star rating,8 reviews,££,Pubs
The Charlotte Despard,17-19 Archway Road London N19 3TX,020 7272 7872,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thecharlottedespard.co.uk&cachebuster=1639565709&website_link_type=website&src_bizid=fPXBB9zJVXLnFlZVuxTz8Q&s=1b3b9dcecea102d099112dbf88a1533578802a27e89e5c2bfd15e0493629b10f,https://www.yelp.co.uk/biz/the-charlotte-despard-london?osq=snooker,4 star rating,9 reviews,££,Pubs
Admiral Codrington,17 Mossop Street London SW3 2LY,020 7581 0005,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theadmiralcodrington.co.uk&cachebuster=1639565713&website_link_type=website&src_bizid=2MOu2bmxa9l8lPdPQMJkrQ&s=16b6aaaf7d62d7377c059548b12fc23f7fe725134759ab7273133d705111a07b,https://www.yelp.co.uk/biz/admiral-codrington-london?osq=Billiards,4 star rating,60 reviews,££,"Pubs, British"
Flying Horse,52 Wilson Street London EC2A 2ER,020 7247 5338,,https://www.yelp.co.uk/biz/flying-horse-london?osq=Billiards,4 star rating,14 reviews,££,Pubs
The Horn,Horn of Plenty Victoria Street St Albans AL1 3TE,01727 853143,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thehorn.co.uk&cachebuster=1639565719&website_link_type=website&src_bizid=OjW9IacZc8JtxJPlHc6Kmw&s=647854bcdd47bf9ef238ad06ca83bf432a3dd9d45c5341e77af71080aa535cf8,https://www.yelp.co.uk/biz/the-horn-st-albans?osq=Billiards,4 star rating,5 reviews,£££,Pubs
Leinster Arms,17 Leinster Terrace London W2 3EU,020 7402 4670,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theleinsterarmsbayswater.co.uk%2F&cachebuster=1639565724&website_link_type=website&src_bizid=Rugom03-YkWplCoxMGdkzw&s=886107a4c71f99abad38dd5d17af81035bc66e071b16f0307edd6a31d9f8f36e,https://www.yelp.co.uk/biz/leinster-arms-london?osq=pubs,4 star rating,44 reviews,££,Pubs
Wringer + Mangle London Fields,13-18 Sidworth Street Dalson Hackney E8 3SD,020 3457 7285,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwringerandmangle.com&cachebuster=1639565733&website_link_type=website&src_bizid=U4UxzTyOhGqPM9HBJ3_0jg&s=e263559833b1868b00d6b3b01b3a3026dfe1d1c9f4779e25873ffe52446a9d8e,https://www.yelp.co.uk/biz/wringer-mangle-london-fields-hackney-2?osq=snooker,4 star rating,7 reviews,££,"Bars, British"
Goat Inn,37 Sopwell Lane St Albans AL1 1RN,01727 833934,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.goatinn.co.uk%2F&cachebuster=1639565736&website_link_type=website&src_bizid=4Mbr2ns6s0bc44apMQbAVw&s=32d53239ee8f64c4fb8e8fed6688e213cf570b6894aa6b2797e2dba0426e56cf,https://www.yelp.co.uk/biz/goat-inn-st-albans?osq=snooker,3.5 star rating,12 reviews,££,Pubs
The Baring Arms,55 Baring Street London N1 3DS,020 7359 5785,,https://www.yelp.co.uk/biz/the-baring-arms-london-2?osq=snooker,4 star rating,6 reviews,££,Pubs
Bush Hall Dining Rooms,304 Uxbridge Road London W12 7LJ,020 8749 0731,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bushhalldining.co.uk&cachebuster=1639565741&website_link_type=website&src_bizid=vqel755F52gCk3J0iTXeFQ&s=c3beb757a94c64cfc2cb283b0256c33221d54ca7564799287db2bb3749bc9970,https://www.yelp.co.uk/biz/bush-hall-dining-rooms-london?osq=snooker,4.5 star rating,6 reviews,££,"Cocktail Bars, Diners, Pizza"
Project Orange,43 St John's Hill London SW11 1TT,020 7585 1549,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.myspace.com%2Fprojectorange43&cachebuster=1639565744&website_link_type=website&src_bizid=ZsvAq-7mwVE4VBB4Q82jaQ&s=0404dbe5472e7df891644103e17b933d6379ae1a0bcf4f5f56124e71fdb8a10e,https://www.yelp.co.uk/biz/project-orange-london?osq=snooker,4.5 star rating,24 reviews,££,"Bars, Music Venues"
Ye Olde Rose & Crown Theatre Pub,53 Hoe Street London E17 4SA,020 8509 3880,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.yeolderoseandcrowntheatrepub.co.uk%2F&cachebuster=1639565747&website_link_type=website&src_bizid=D8bGs6Vqx89uzcQrgneAnw&s=7228463df66ed9152b62884e6d852d578bcca96394411c031bbe6120bc133bd6,https://www.yelp.co.uk/biz/ye-olde-rose-and-crown-theatre-pub-london?osq=snooker,4 star rating,15 reviews,££,"Pubs, Theatres, Venues & Event Spaces"
King Charles I,55-57 Northdown Street London N1 9BL,020 7837 7758,,https://www.yelp.co.uk/biz/king-charles-i-london?osq=snooker,4.5 star rating,15 reviews,££,Pubs
The Blue Lion,133 Gray's Inn Road London WC1X 8TU,020 7405 4422,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fthe-blue-lion.co.uk%2F&cachebuster=1639565754&website_link_type=website&src_bizid=p6SiJhRwsbrwzRt3SqTnag&s=58c2a67e6d8920e3918803d674a04fd33f68788b14c1fbf2b90e4e5360cd329a,https://www.yelp.co.uk/biz/the-blue-lion-london?osq=snooker,4 star rating,5 reviews,££,Pubs
Friendly Society,79 Wardour Street London W1D 6QB,020 7434 3805,,https://www.yelp.co.uk/biz/friendly-society-london?osq=snooker,4 star rating,55 reviews,££,"Pubs, Gay Bars"
Noble Rot Wine Bar,51 Lamb's Conduit Street London WC1N 3NG,020 7242 8963,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fnoblerot.co.uk&cachebuster=1639565760&website_link_type=website&src_bizid=CW53dv4eboxNi5adinjaTw&s=df8bb01838fa290b0c70cc5cc27513df6bf40ba42e11cf9e5884dcd1706b22d3,https://www.yelp.co.uk/biz/noble-rot-wine-bar-london?osq=snooker,4.5 star rating,23 reviews,£££,Wine Bars
Goat Inn,37 Sopwell Lane St Albans AL1 1RN,01727 833934,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.goatinn.co.uk%2F&cachebuster=1639565763&website_link_type=website&src_bizid=4Mbr2ns6s0bc44apMQbAVw&s=5a4cce9ad23cc5976f9431a8ecbfb739cc9927331ca7f8c584ea52282005e64f,https://www.yelp.co.uk/biz/goat-inn-st-albans?osq=Billiards,3.5 star rating,12 reviews,££,Pubs
Lion and Lamb,43 Fanshaw Street Hoxton London N1 6LA,,,https://www.yelp.co.uk/biz/lion-and-lamb-london?osq=Billiards,2.5 star rating,3 reviews,££,Pubs
The Eleanor Arms,460 Old Ford Rd Bow London E3 5JP,020 8980 6992,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Feleanorarms.co.uk%2F&cachebuster=1639565769&website_link_type=website&src_bizid=XtVDziJPFcjjIZ2eG9xd2A&s=0212a7eed299c88dd7b91a3971d5913425c56b7575504ba19f065dea04a6f046,https://www.yelp.co.uk/biz/the-eleanor-arms-london?osq=Billiards,4.5 star rating,3 reviews,££,Pubs
Red Lion,14 Kingly Street London W1B 5PP,020 7734 4985,,https://www.yelp.co.uk/biz/red-lion-london-8?osq=pubs,3.5 star rating,17 reviews,££,Pubs
The Spaniards Inn,Spaniards Road London NW3 7JJ,020 8731 8406,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thespaniardshampstead.co.uk%2F&cachebuster=1639565783&website_link_type=website&src_bizid=KsSGz_5Iy6O6jP_q7i0UFQ&s=75e639c733060f1db924c7e20effd1e3767c36f3995c6d51c2c9151e267e105b,https://www.yelp.co.uk/biz/the-spaniards-inn-london?osq=snooker,4 star rating,57 reviews,£££,Pubs
Heaven,Under The Arches Villiers Street London WC2N 6NG,020 7930 2020,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.heavennightclub-london.com&cachebuster=1639565786&website_link_type=website&src_bizid=Bhf7sFxe2-rf3FbhgicyEw&s=8c859c2dff2c1703e43231c0015f1e10da6b3e681f7c9be99b1de225ea097816,https://www.yelp.co.uk/biz/heaven-london?osq=snooker,3.5 star rating,81 reviews,££,"Clubs, Gay Bars"
Gowlett Arms,62 Gowlett Road London SE15 4HY,020 7635 7048,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thegowlett.com&cachebuster=1639565788&website_link_type=website&src_bizid=H2UtO7wTy3xTH69p8RhcGQ&s=c5b4cca6af38f2508a14d2b9ce930d2b4b931a4f6f3301b35039eecb0b087cd8,https://www.yelp.co.uk/biz/gowlett-arms-london?osq=snooker,4 star rating,13 reviews,££,Pubs
The Faltering Fullback,19 Perth Road Finsbury Park London N4 3HB,020 7272 5834,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.falteringfullback.com&cachebuster=1639565791&website_link_type=website&src_bizid=naZ17Rk6s2geHRp9VUNH4Q&s=7e17670aeb2b6c8133588eb53ef2293578ebe939690f9393a118235e04fc395f,https://www.yelp.co.uk/biz/the-faltering-fullback-london?osq=snooker,4 star rating,64 reviews,££,"Thai, Pubs"
Cha Chaan Teng,36-38 Kingsway Holborn London WC2B 6EY,020 3876 4001,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.chachaantenguk.co.uk&cachebuster=1639565793&website_link_type=website&src_bizid=gdAVtbZco62qK2pLhQFvyA&s=e720a2d78110e0ec1a4ac2cc9b8954851ba42d66c393feeaec9b52bbef8eb615,https://www.yelp.co.uk/biz/cha-chaan-teng-london?osq=snooker,2.5 star rating,16 reviews,££,"Chinese, Cocktail Bars"
Bush Hall Music,310 Uxbridge Road London W12 7LJ,020 8222 6955,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bushhallmusic.co.uk%2F&cachebuster=1639565797&website_link_type=website&src_bizid=s6XZIRQkvnbSlfw43LRDjQ&s=eab25b1e9d9e55686cda54b2ac67740ba5f4d19c4802bda9b383255c97a563cc,https://www.yelp.co.uk/biz/bush-hall-music-london-3?osq=snooker,4.5 star rating,28 reviews,££,Music Venues
The White Hart,1 Mile End Road London E1 4TP,020 7790 2894,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thewhitehart.london&cachebuster=1639565800&website_link_type=website&src_bizid=lOXgPapia7GItOVQQlIHMg&s=cc0a157aceb1955a6f21993dca3e5085f962557fd84b50dea812acabca558e96,https://www.yelp.co.uk/biz/the-white-hart-london?osq=snooker,3.5 star rating,23 reviews,££,"Pubs, Beer Gardens, Gastro Pubs"
The Steam Engine,41-42 Cosser Street Lambeth London SE1 7BU,020 7928 0720,,https://www.yelp.co.uk/biz/the-steam-engine-london?osq=snooker,4.5 star rating,12 reviews,££,Pubs
Railway Tavern,7 Station Rise London SE27 9BW,020 8674 4101,,https://www.yelp.co.uk/biz/railway-tavern-london?osq=snooker,4 star rating,9 reviews,££,Pubs
Big Red,385 Holloway Road London N7 0RY,020 7609 6662,,https://www.yelp.co.uk/biz/big-red-london?osq=snooker,4 star rating,39 reviews,££,Pubs
Phoenix,51 Moscow Road Bayswater London W2 4AL,020 7229 0647,,https://www.yelp.co.uk/biz/phoenix-london-10?osq=Billiards,4 star rating,11 reviews,££,Pubs
Royal Oak,2 Regency Street London SW1P 4BZ,020 7834 7046,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.royaloakpimlico.com&cachebuster=1639565821&website_link_type=website&src_bizid=HG03jhrI6-JGzrygEAmoRA&s=9450734ea63109dcbcc7718aee99043faf39c9694a2a8a2130c34b69f588e27e,https://www.yelp.co.uk/biz/royal-oak-london-9?osq=Billiards,3.5 star rating,28 reviews,££,"Pubs, Fish & Chips, British"
The Coach & Horses,29 Greek Street London W1D 5DH,020 7437 5920,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.coachandhorsessoho.pub&cachebuster=1639565827&website_link_type=website&src_bizid=UkqTqV8tNon_kRjBtMWfvg&s=96ab304522d911b5782674182b7cd93d5bd11a00bc47830711fda1b131f3233b,https://www.yelp.co.uk/biz/the-coach-and-horses-london-5?osq=pubs,4 star rating,84 reviews,££,Pubs
Fox and Anchor,115 Charterhouse Street London EC1M 6AA,020 7250 1300,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.foxandanchor.com&cachebuster=1639565835&website_link_type=website&src_bizid=bcIWIcKBZvC5JM3ALQLyng&s=a6889a7a302f0a02b609d3430f65fd6b8df64149ba73aed6f1b80f656a7575e5,https://www.yelp.co.uk/biz/fox-and-anchor-london?osq=snooker,4 star rating,41 reviews,£££,Pubs
Duke of Edinburgh,204 Ferndale Road Brixton London SW9 8AG,020 7326 0301,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fdukeofedinburghpub.com%2F&cachebuster=1639565839&website_link_type=website&src_bizid=b721gjWkPpG-Bcn17k41mg&s=d1844085004b950a2b1abd2eb36462270db1312486f5c565887637a09d0b217b,https://www.yelp.co.uk/biz/duke-of-edinburgh-london-2?osq=snooker,4.5 star rating,32 reviews,££,Pubs
The Scolt Head,107a Culford Road London N1 4HT,020 7254 3965,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thescolthead.co.uk&cachebuster=1639565842&website_link_type=website&src_bizid=OwG--VlN0EQwcg6aa9bosA&s=547b3273f627ff030182ed4024fe1003c1ab8eee75d97f99fc2144ff9b2702cd,https://www.yelp.co.uk/biz/the-scolt-head-london?osq=snooker,4 star rating,25 reviews,££,"Pubs, British, Sports Bars"
The Banker,Cousin Lane London EC4R 3TE,020 7283 5206,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.fullers.co.uk&cachebuster=1639565844&website_link_type=website&src_bizid=coYS6Uyv2uobEmAWu6RzCQ&s=46a6cce7bc65876db40d492a92382a2aa8052a4edabbb0776dbb5dc6c5237cac,https://www.yelp.co.uk/biz/the-banker-london?osq=snooker,4.5 star rating,13 reviews,££,Pubs
Northumberland Arms,141 King's Cross Rd London W1T 5AW,020 7278 5638,,https://www.yelp.co.uk/biz/northumberland-arms-london-4?osq=snooker,3 star rating,7 reviews,££,Pubs
Sports Bar & Grill,Melcombe Place London NW1 6JJ,020 7723 8890,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sportsbarandgrill.co.uk%2Flocations%2Fmarylebone&cachebuster=1639565850&website_link_type=website&src_bizid=N-JldIjoOATJkcmMsHxOZA&s=66f6d347f080d83cbb4dc514463918b96d04c340535f86c35af9a934d7be3a28,https://www.yelp.co.uk/biz/sports-bar-and-grill-london-5?osq=snooker,3 star rating,33 reviews,££,"Sports Bars, Breakfast & Brunch, British"
Hansom Lounge,Euston Road St Pancras Renaissance Hotel London NW1 2AR,020 7841 3566,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.marriott.com%2Fhotels%2Fhotel-information%2Frestaurant%2Fdetails%2Flonpr-st-pancras-renaissance-hotel-london%2F5322485%2F&cachebuster=1639565853&website_link_type=website&src_bizid=lpyb5wRaDSdKmGhPKm6jzg&s=7dc3811ec77ae91f91e749e81fec9d55fd7f73fb147d2591a8cdcc0067dd6837,https://www.yelp.co.uk/biz/hansom-lounge-london?osq=snooker,4 star rating,5 reviews,£££,Lounges
The Ship,171 Kennington Road London SE11,020 7735 1371,,https://www.yelp.co.uk/biz/the-ship-london-8?osq=snooker,4.5 star rating,10 reviews,££,Pubs
The Kingston Mill,58-62 High Street Kingston Upon Thames KT1 1HN,020 8939 8401,,https://www.yelp.co.uk/biz/the-kingston-mill-kingston-upon-thames?osq=snooker,4.5 star rating,6 reviews,££,Pubs
Essex Arms,82 Leytonsotone Road London E15 1SQ,020 8534 3487,,https://www.yelp.co.uk/biz/essex-arms-london?osq=snooker,3 star rating,2 reviews,££,"Pubs, Food Delivery"
O'Neill's,73-77 Euston Road Marylebone London NW1 2QS,020 7380 0464,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.oneills.co.uk%2Fnational-search%2Flondon%2Fkings-cross&cachebuster=1639565865&website_link_type=website&src_bizid=jkHCQ0X_oiMLxvI16XWUjQ&s=1c1de3d11b0a3f6559a74ba2935447aa4e62003ad5b07a33f708c0597351b1b2,https://www.yelp.co.uk/biz/o-neills-london-8?osq=pubs,3 star rating,41 reviews,££,Pubs
